leaid,leanm,grade,year,achv,achvz,math,rla,totenrl,perasn,perblk,perhsp,perind,perwht,perecd,perell,Hperasn,Hperblk,Hperhsp,Hperind,Hperwht,Hperecd,Hperell,LOCALE_VARS,Locale4,Locale3,BlackBeltSm,DIST_FACTORS,DiSTR,DiInstAid,DiGuidC,DiLib,DiAdmin,DiRevTotal,DiRevLocal,DiExpTotal,DiExpInst,DiExpSuppt,DiExpPupl,DiExpPlant,DiExpBus,DiSalAll,DiSalReg,DiSalInst,DiSalPlant,DiSalBus,DiSalPupl,hsecdnec,rsecdnec,COUNTY_FACTORS,CmPoverty,CmUnemp,CmSglPrnt,CmCollege,snapall,FoodDesert,CT_EconType,CT_LowEducation,CT_PopLoss,CT_RetireDest,CT_PersistPoverty,CT_PersistChildPoverty,HEALTH_FACTORS,H_FCTR_ZS,HBehaveZS,ClinCareZS,SocEcnZS,PhysEnvZS
101380,ETOWAH COUNTY,4,2012,-.038737074,.53351873,-.20773758,.16900051,750,.0080000004,.036160257,.028326923,.0026666666,.92484617,.55973154,.011632917,0,0,0,0,1,1,0,,Rural,Rural,0,,.070693806,.0063526928,.0025209882,.0019715251,.003621731,8339.4619,1896.4762,8138.98,4548.479,2499.7813,447.03436,555.26373,414.75159,4630.7725,2385.7517,3080.2146,118.84438,218.86627,278.83563,.068661422,.089828007,,.14765902,.094342373,.13342117,.15476015,.087546065,0,Nonspecialized,0,0,0,0,0,,-.14911874,.36831796,-.0445082,-.3842878,-.1918826
101380,ETOWAH COUNTY,5,2012,-.17891668,.33974549,-.31706309,.13814642,740,.0083428817,.034519866,.033835471,.00042471039,.92287707,.59586209,.011632917,0,0,0,0,1,1,0,,Rural,Rural,0,,.070693806,.0063526928,.0025209882,.0019715251,.003621731,8339.4619,1896.4762,8138.98,4548.479,2499.7813,447.03436,555.26373,414.75159,4630.7725,2385.7517,3080.2146,118.84438,218.86627,278.83563,.07129211,.09196759,,.14765902,.094342373,.13342117,.15476015,.087546065,0,Nonspecialized,0,0,0,0,0,,-.14911874,.36831796,-.0445082,-.3842878,-.1918826
101380,ETOWAH COUNTY,6,2012,-.34097764,.1157252,-.31119731,-.029780334,756,.0094566057,.029159199,.024241552,.0013227513,.93581986,.50132978,.011632917,0,0,0,0,1,1,0,,Rural,Rural,0,,.070693806,.0063526928,.0025209882,.0019715251,.003621731,8339.4619,1896.4762,8138.98,4548.479,2499.7813,447.03436,555.26373,414.75159,4630.7725,2385.7517,3080.2146,118.84438,218.86627,278.83563,.089178927,.11756144,,.14765902,.094342373,.13342117,.15476015,.087546065,0,Nonspecialized,0,0,0,0,0,,-.14911874,.36831796,-.0445082,-.3842878,-.1918826
101380,ETOWAH COUNTY,7,2012,-.48821035,-.087797701,-.40000263,-.088207722,701,.0014265336,.015691869,.027104137,0,.95577747,.50847459,.011632917,0,0,0,0,1,1,0,,Rural,Rural,0,,.070693806,.0063526928,.0025209882,.0019715251,.003621731,8339.4619,1896.4762,8138.98,4548.479,2499.7813,447.03436,555.26373,414.75159,4630.7725,2385.7517,3080.2146,118.84438,218.86627,278.83563,.048883729,.065484971,,.14765902,.094342373,.13342117,.15476015,.087546065,0,Nonspecialized,0,0,0,0,0,,-.14911874,.36831796,-.0445082,-.3842878,-.1918826
101380,ETOWAH COUNTY,8,2012,-.47821939,-.073986985,-.32468382,-.15353559,704,.0071022729,.021306818,.017045455,.0042613638,.95028406,.50070524,.011632917,0,0,0,0,1,1,0,,Rural,Rural,0,,.070693806,.0063526928,.0025209882,.0019715251,.003621731,8339.4619,1896.4762,8138.98,4548.479,2499.7813,447.03436,555.26373,414.75159,4630.7725,2385.7517,3080.2146,118.84438,218.86627,278.83563,.052589152,.071288683,,.14765902,.094342373,.13342117,.15476015,.087546065,0,Nonspecialized,0,0,0,0,0,,-.14911874,.36831796,-.0445082,-.3842878,-.1918826
101380,ETOWAH COUNTY,3,2013,-.21413609,.29325375,-.36079705,.14666095,711,.012618617,.024507679,.042505037,.0041177138,.91625094,.56614512,,0,0,0,0,1,1,1,,Suburb,Rural,0,,.067364439,.006458078,.0026723081,.0020042311,.0041198083,8754.0361,1930.52,9450.6182,4692.1279,2713.395,505.17761,602.93951,433.69336,4763.0552,2427.0127,3143.8594,125.48714,230.37524,304.64313,.062827207,.083193555,,.1286754,.099191792,.1345257,.14858291,.10047168,0,Nonspecialized,0,0,0,0,0,,.064268656,.42417186,-.034250483,-.17523906,.41801521
101380,ETOWAH COUNTY,4,2013,-.046460181,.51892191,-.18378146,.13732128,715,.0074677677,.029092265,.033666894,.0045980467,.92517501,.58674186,,0,0,0,0,1,1,1,,Suburb,Rural,0,,.067364439,.006458078,.0026723081,.0020042311,.0041198083,8754.0361,1930.52,9450.6182,4692.1279,2713.395,505.17761,602.93951,433.69336,4763.0552,2427.0127,3143.8594,125.48714,230.37524,304.64313,.069732279,.092657544,,.1286754,.099191792,.1345257,.14858291,.10047168,0,Nonspecialized,0,0,0,0,0,,.064268656,.42417186,-.034250483,-.17523906,.41801521
101380,ETOWAH COUNTY,5,2013,-.018898353,.55601627,-.14624248,.12734413,756,.0068668048,.029893348,.032967202,.0026455026,.92762715,.54799998,,0,0,0,0,1,1,1,,Suburb,Rural,0,,.067364439,.006458078,.0026723081,.0020042311,.0041198083,8754.0361,1930.52,9450.6182,4692.1279,2713.395,505.17761,602.93951,433.69336,4763.0552,2427.0127,3143.8594,125.48714,230.37524,304.64313,.0503732,.067140967,,.1286754,.099191792,.1345257,.14858291,.10047168,0,Nonspecialized,0,0,0,0,0,,.064268656,.42417186,-.034250483,-.17523906,.41801521
101380,ETOWAH COUNTY,6,2013,-.31485793,.15769634,-.28335339,-.031504545,702,.011588009,.03553202,.030168463,0,.92271149,.58368492,,0,0,0,0,1,1,1,,Suburb,Rural,0,,.067364439,.006458078,.0026723081,.0020042311,.0041198083,8754.0361,1930.52,9450.6182,4692.1279,2713.395,505.17761,602.93951,433.69336,4763.0552,2427.0127,3143.8594,125.48714,230.37524,304.64313,.056460254,.072259538,,.1286754,.099191792,.1345257,.14858291,.10047168,0,Nonspecialized,0,0,0,0,0,,.064268656,.42417186,-.034250483,-.17523906,.41801521
101380,ETOWAH COUNTY,7,2013,-.34193945,.12124842,-.3134658,-.028473653,701,.012838801,.021398002,.021398002,.0028530671,.94151211,.48011363,,0,0,0,0,1,0,1,,Suburb,Rural,0,,.067364439,.006458078,.0026723081,.0020042311,.0041198083,8754.0361,1930.52,9450.6182,4692.1279,2713.395,505.17761,602.93951,433.69336,4763.0552,2427.0127,3143.8594,125.48714,230.37524,304.64313,.068833999,.091677032,,.1286754,.099191792,.1345257,.14858291,.10047168,0,Nonspecialized,0,0,0,0,0,,.064268656,.42417186,-.034250483,-.17523906,.41801521
101380,ETOWAH COUNTY,8,2013,-.37195733,.080848582,-.25592747,-.11602985,699,.0024714521,.017147698,.027427629,0,.95295322,.47477746,,0,0,0,0,1,0,1,,Suburb,Rural,0,,.067364439,.006458078,.0026723081,.0020042311,.0041198083,8754.0361,1930.52,9450.6182,4692.1279,2713.395,505.17761,602.93951,433.69336,4763.0552,2427.0127,3143.8594,125.48714,230.37524,304.64313,.048972879,.066002004,,.1286754,.099191792,.1345257,.14858291,.10047168,0,Nonspecialized,0,0,0,0,0,,.064268656,.42417186,-.034250483,-.17523906,.41801521
101380,ETOWAH COUNTY,3,2014,.043714933,.74412596,-.098897763,.1426127,670,.0088162264,.028335864,.035998035,.0019602738,.92488962,.56277698,.01046654,0,0,0,0,1,1,0,,Suburb,Rural,0,,.058105689,.0064935065,.0026869683,.0020152261,.0040304521,8653.9404,1921.7421,10060.568,4667.5996,2738.1326,515.00226,588.33411,443.68564,4752.687,2396.2158,3106.0232,125.83968,237.34886,312.36005,.077355474,.10109869,,.17335823,.091472901,.14013779,.15812026,.10014209,0,Nonspecialized,0,0,0,0,0,,.052926991,.41778317,-.073585488,-.11178695,.096732721
101380,ETOWAH COUNTY,4,2014,.070461184,.78423303,-.07551451,.14597569,706,.013110185,.027882284,.041583043,.0046396493,.91278481,.56205422,.01046654,0,0,0,0,1,1,0,,Suburb,Rural,0,,.058105689,.0064935065,.0026869683,.0020152261,.0040304521,8653.9404,1921.7421,10060.568,4667.5996,2738.1326,515.00226,588.33411,443.68564,4752.687,2396.2158,3106.0232,125.83968,237.34886,312.36005,.072421856,.0946505,,.17335823,.091472901,.14013779,.15812026,.10014209,0,Nonspecialized,0,0,0,0,0,,.052926991,.41778317,-.073585488,-.11178695,.096732721
101380,ETOWAH COUNTY,5,2014,-.075038984,.56604964,-.22919556,.15415658,706,.0059376266,.025438841,.037301447,.0045211958,.92680091,.56421357,.01046654,0,0,0,0,1,1,0,,Suburb,Rural,0,,.058105689,.0064935065,.0026869683,.0020152261,.0040304521,8653.9404,1921.7421,10060.568,4667.5996,2738.1326,515.00226,588.33411,443.68564,4752.687,2396.2158,3106.0232,125.83968,237.34886,312.36005,.074265696,.098593444,,.17335823,.091472901,.14013779,.15812026,.10014209,0,Nonspecialized,0,0,0,0,0,,.052926991,.41778317,-.073585488,-.11178695,.096732721
101380,ETOWAH COUNTY,6,2014,.0029329062,.68297166,-.1815045,.18443741,736,.0070239711,.035598353,.028937792,.0029478844,.92549199,.53814715,.01046654,0,0,0,0,1,1,0,,Suburb,Rural,0,,.058105689,.0064935065,.0026869683,.0020152261,.0040304521,8653.9404,1921.7421,10060.568,4667.5996,2738.1326,515.00226,588.33411,443.68564,4752.687,2396.2158,3106.0232,125.83968,237.34886,312.36005,.066232115,.088279642,,.17335823,.091472901,.14013779,.15812026,.10014209,0,Nonspecialized,0,0,0,0,0,,.052926991,.41778317,-.073585488,-.11178695,.096732721
101380,ETOWAH COUNTY,7,2014,-.15674779,.44352397,-.24000506,.08325728,650,.011538462,.040384617,.024615385,0,.92346156,.55520993,.01046654,0,0,0,0,1,1,0,,Suburb,Rural,0,,.058105689,.0064935065,.0026869683,.0020152261,.0040304521,8653.9404,1921.7421,10060.568,4667.5996,2738.1326,515.00226,588.33411,443.68564,4752.687,2396.2158,3106.0232,125.83968,237.34886,312.36005,.05680567,.074720927,,.17335823,.091472901,.14013779,.15812026,.10014209,0,Nonspecialized,0,0,0,0,0,,.052926991,.41778317,-.073585488,-.11178695,.096732721
101380,ETOWAH COUNTY,8,2014,-.15281923,.44941503,-.20920162,.056382392,702,.011396011,.021926794,.020729292,.0014245014,.94452339,.49711815,.01046654,0,0,0,0,1,0,0,,Suburb,Rural,0,,.058105689,.0064935065,.0026869683,.0020152261,.0040304521,8653.9404,1921.7421,10060.568,4667.5996,2738.1326,515.00226,588.33411,443.68564,4752.687,2396.2158,3106.0232,125.83968,237.34886,312.36005,.069054917,.091517806,,.17335823,.091472901,.14013779,.15812026,.10014209,0,Nonspecialized,0,0,0,0,0,,.052926991,.41778317,-.073585488,-.11178695,.096732721
101380,ETOWAH COUNTY,3,2015,-.18638963,.49634299,-.19629966,.0099100247,665,.017469816,.031237526,.036425613,.0017363552,.9131307,.56865674,.010076131,0,0,0,0,1,1,0,,Suburb,Rural,0,,.057486936,.0056805271,.0024994318,.0021586004,.0042035901,9011.8154,2038.0596,9043.5127,4695.1831,2832.7654,541.01343,643.14929,445.23972,4811.52,2403.5447,3127.4709,133.606,236.53716,322.42673,.052042268,.068445742,,.20221581,.076378994,.13918942,.16994634,.10780432,0,Nonspecialized,0,0,0,0,0,,-.0060881837,.53769511,-.030032026,-.35534611,-.098118506
101380,ETOWAH COUNTY,4,2015,-.16615565,.52582717,-.18355863,.01740298,685,.0087981084,.030769905,.037090037,.0015937142,.92174822,.55212921,.010076131,0,0,0,0,1,1,0,,Suburb,Rural,0,,.057486936,.0056805271,.0024994318,.0021586004,.0042035901,9011.8154,2038.0596,9043.5127,4695.1831,2832.7654,541.01343,643.14929,445.23972,4811.52,2403.5447,3127.4709,133.606,236.53716,322.42673,.067862771,.089011014,,.20221581,.076378994,.13918942,.16994634,.10780432,0,Nonspecialized,0,0,0,0,0,,-.0060881837,.53769511,-.030032026,-.35534611,-.098118506
101380,ETOWAH COUNTY,5,2015,-.28852341,.34751746,-.28557661,-.0029468078,695,.016767088,.035371311,.037970103,.0046374719,.90525401,.55364805,.010076131,0,0,0,0,1,1,0,,Suburb,Rural,0,,.057486936,.0056805271,.0024994318,.0021586004,.0042035901,9011.8154,2038.0596,9043.5127,4695.1831,2832.7654,541.01343,643.14929,445.23972,4811.52,2403.5447,3127.4709,133.606,236.53716,322.42673,.062436339,.082741305,,.20221581,.076378994,.13918942,.16994634,.10780432,0,Nonspecialized,0,0,0,0,0,,-.0060881837,.53769511,-.030032026,-.35534611,-.098118506
101380,ETOWAH COUNTY,6,2015,-.33564547,.27885294,-.33225104,-.0033944142,711,.0088775,.035815544,.04253345,.0058704009,.90690309,.55122656,.010076131,0,0,0,0,1,1,0,,Suburb,Rural,0,,.057486936,.0056805271,.0024994318,.0021586004,.0042035901,9011.8154,2038.0596,9043.5127,4695.1831,2832.7654,541.01343,643.14929,445.23972,4811.52,2403.5447,3127.4709,133.606,236.53716,322.42673,.071624771,.095089808,,.20221581,.076378994,.13918942,.16994634,.10780432,0,Nonspecialized,0,0,0,0,0,,-.0060881837,.53769511,-.030032026,-.35534611,-.098118506
101380,ETOWAH COUNTY,7,2015,-.35504535,.25058416,-.36181048,.0067651328,693,.0043290043,.041051161,.021563202,.0057720058,.9272846,.51240873,.010076131,0,0,0,0,1,1,0,,Suburb,Rural,0,,.057486936,.0056805271,.0024994318,.0021586004,.0042035901,9011.8154,2038.0596,9043.5127,4695.1831,2832.7654,541.01343,643.14929,445.23972,4811.52,2403.5447,3127.4709,133.606,236.53716,322.42673,.038332809,.051605284,,.20221581,.076378994,.13918942,.16994634,.10780432,0,Nonspecialized,0,0,0,0,0,,-.0060881837,.53769511,-.030032026,-.35534611,-.098118506
101380,ETOWAH COUNTY,8,2015,-.64969766,-.17877221,-.46286735,-.18683028,647,.012891335,.043388803,.02472952,.001545595,.91744477,.56374806,.010076131,0,0,0,0,1,1,0,,Suburb,Rural,0,,.057486936,.0056805271,.0024994318,.0021586004,.0042035901,9011.8154,2038.0596,9043.5127,4695.1831,2832.7654,541.01343,643.14929,445.23972,4811.52,2403.5447,3127.4709,133.606,236.53716,322.42673,.036978651,.048959892,,.20221581,.076378994,.13918942,.16994634,.10780432,0,Nonspecialized,0,0,0,0,0,,-.0060881837,.53769511,-.030032026,-.35534611,-.098118506
101410,EUFAULA CITY,3,2010,-1.5671227,-1.4253147,-1.0623362,-.50478649,220,.0090909088,.56818181,.031818181,.0090909088,.38181818,.77130044,.018921813,0,1,0,0,0,1,0,,Rural,Rural,1,,.065028898,.012644509,.0018063583,.0014450867,.0036127167,9093.9307,2344.6531,8591.04,5114.1616,2601.8787,461.7052,605.8526,187.5,4891.98,2386.5608,3301.6619,142.34103,83.453758,274.56647,0,0,,.24437146,.090062656,.24284402,.18891875,.17270464,0,Maufacturing,1,0,0,1,1,,.68491739,.81846035,-.50873417,.87131596,-.041770212
101410,EUFAULA CITY,4,2010,-1.0216408,-.67238694,-.76561797,-.25602284,208,.009615385,.5625,.03846154,.0048076925,.38461539,.71770334,.018921813,0,1,0,0,0,1,0,,Rural,Rural,1,,.065028898,.012644509,.0018063583,.0014450867,.0036127167,9093.9307,2344.6531,8591.04,5114.1616,2601.8787,461.7052,605.8526,187.5,4891.98,2386.5608,3301.6619,142.34103,83.453758,274.56647,0,0,,.24437146,.090062656,.24284402,.18891875,.17270464,0,Maufacturing,1,0,0,1,1,,.68491739,.81846035,-.50873417,.87131596,-.041770212
101410,EUFAULA CITY,5,2010,-.72798318,-.26705191,-.48345342,-.24452977,206,.009708738,.55825245,.043689322,0,.3883495,.69565219,.018921813,0,1,0,0,0,1,0,,Rural,Rural,1,,.065028898,.012644509,.0018063583,.0014450867,.0036127167,9093.9307,2344.6531,8591.04,5114.1616,2601.8787,461.7052,605.8526,187.5,4891.98,2386.5608,3301.6619,142.34103,83.453758,274.56647,0,0,,.24437146,.090062656,.24284402,.18891875,.17270464,0,Maufacturing,1,0,0,1,1,,.68491739,.81846035,-.50873417,.87131596,-.041770212
101410,EUFAULA CITY,6,2010,-1.3485311,-1.1235931,-.77735096,-.57118016,199,.015075377,.56281406,.030150754,0,.39195979,.67839193,.018921813,0,1,0,0,0,1,0,,Rural,Rural,1,,.065028898,.012644509,.0018063583,.0014450867,.0036127167,9093.9307,2344.6531,8591.04,5114.1616,2601.8787,461.7052,605.8526,187.5,4891.98,2386.5608,3301.6619,142.34103,83.453758,274.56647,0,0,,.24437146,.090062656,.24284402,.18891875,.17270464,0,Maufacturing,1,0,0,1,1,,.68491739,.81846035,-.50873417,.87131596,-.041770212
101410,EUFAULA CITY,7,2010,-1.1925199,-.90825111,-.69914955,-.49337029,189,.021164021,.52380955,.015873017,0,.43915343,.64397907,.018921813,0,1,0,0,0,1,0,,Rural,Rural,1,,.065028898,.012644509,.0018063583,.0014450867,.0036127167,9093.9307,2344.6531,8591.04,5114.1616,2601.8787,461.7052,605.8526,187.5,4891.98,2386.5608,3301.6619,142.34103,83.453758,274.56647,0,0,,.24437146,.090062656,.24284402,.18891875,.17270464,0,Maufacturing,1,0,0,1,1,,.68491739,.81846035,-.50873417,.87131596,-.041770212
101410,EUFAULA CITY,8,2010,-1.0998342,-.78031719,-.53445613,-.56537813,213,0,.53051645,.018779343,0,.45070422,.67961162,.018921813,0,1,0,0,0,1,0,,Rural,Rural,1,,.065028898,.012644509,.0018063583,.0014450867,.0036127167,9093.9307,2344.6531,8591.04,5114.1616,2601.8787,461.7052,605.8526,187.5,4891.98,2386.5608,3301.6619,142.34103,83.453758,274.56647,0,0,,.24437146,.090062656,.24284402,.18891875,.17270464,0,Maufacturing,1,0,0,1,1,,.68491739,.81846035,-.50873417,.87131596,-.041770212
101410,EUFAULA CITY,3,2011,-1.2398095,-1.092446,-.91152394,-.32828563,223,0,.59641254,.040358745,0,.36322871,.71090049,.016257225,0,1,0,0,0,1,0,,Rural,Rural,1,,.061254077,.012685755,.0018122508,.0014498007,.0036245016,8688.6553,2272.5625,8575.208,4964.8423,2541.5005,455.59985,587.89417,184.12468,4834.3604,2311.707,3218.5574,132.29431,83.363541,298.65894,0,0,,.26448277,.11802082,.25830749,.19762926,.19312413,0,Maufacturing,1,0,0,1,1,,.67089355,.96065414,-.31090641,.82128614,-.41131443
101410,EUFAULA CITY,4,2011,-.96608865,-.71055549,-.57795441,-.38813427,225,.013333334,.52888888,.031111112,.0044444446,.42222223,.75111109,.016257225,0,1,0,0,0,1,0,,Rural,Rural,1,,.061254077,.012685755,.0018122508,.0014498007,.0036245016,8688.6553,2272.5625,8575.208,4964.8423,2541.5005,455.59985,587.89417,184.12468,4834.3604,2311.707,3218.5574,132.29431,83.363541,298.65894,0,0,,.26448277,.11802082,.25830749,.19762926,.19312413,0,Maufacturing,1,0,0,1,1,,.67089355,.96065414,-.31090641,.82128614,-.41131443
101410,EUFAULA CITY,5,2011,-.53991371,-.1159639,-.33481029,-.20510344,207,.0096618356,.56038648,.038647342,0,.39130434,.71078432,.016257225,0,1,0,0,0,1,0,,Rural,Rural,1,,.061254077,.012685755,.0018122508,.0014498007,.0036245016,8688.6553,2272.5625,8575.208,4964.8423,2541.5005,455.59985,587.89417,184.12468,4834.3604,2311.707,3218.5574,132.29431,83.363541,298.65894,0,0,,.26448277,.11802082,.25830749,.19762926,.19312413,0,Maufacturing,1,0,0,1,1,,.67089355,.96065414,-.31090641,.82128614,-.41131443
101410,EUFAULA CITY,6,2011,-1.2592562,-1.1195776,-.78712773,-.47212851,212,.0047169812,.56132078,.03773585,0,.39622641,.67632848,.016257225,0,1,0,0,0,1,0,,Rural,Rural,1,,.061254077,.012685755,.0018122508,.0014498007,.0036245016,8688.6553,2272.5625,8575.208,4964.8423,2541.5005,455.59985,587.89417,184.12468,4834.3604,2311.707,3218.5574,132.29431,83.363541,298.65894,0,0,,.26448277,.11802082,.25830749,.19762926,.19312413,0,Maufacturing,1,0,0,1,1,,.67089355,.96065414,-.31090641,.82128614,-.41131443
101410,EUFAULA CITY,7,2011,-1.193647,-1.0280409,-.63369828,-.55994874,198,.015151516,.55050504,.030303031,0,.4040404,.65641028,.016257225,0,1,0,0,0,1,0,,Rural,Rural,1,,.061254077,.012685755,.0018122508,.0014498007,.0036245016,8688.6553,2272.5625,8575.208,4964.8423,2541.5005,455.59985,587.89417,184.12468,4834.3604,2311.707,3218.5574,132.29431,83.363541,298.65894,0,0,,.26448277,.11802082,.25830749,.19762926,.19312413,0,Maufacturing,1,0,0,1,1,,.67089355,.96065414,-.31090641,.82128614,-.41131443
101410,EUFAULA CITY,8,2011,-1.1348,-.94593847,-.61947131,-.51532871,195,.010256411,.54358977,.010256411,0,.43589744,.60540539,.016257225,0,1,0,0,0,1,0,,Rural,Rural,1,,.061254077,.012685755,.0018122508,.0014498007,.0036245016,8688.6553,2272.5625,8575.208,4964.8423,2541.5005,455.59985,587.89417,184.12468,4834.3604,2311.707,3218.5574,132.29431,83.363541,298.65894,0,0,,.26448277,.11802082,.25830749,.19762926,.19312413,0,Maufacturing,1,0,0,1,1,,.67089355,.96065414,-.31090641,.82128614,-.41131443
101410,EUFAULA CITY,3,2012,-.90850616,-.66878152,-.7707808,-.13772534,206,.004854369,.55825245,.048543688,0,.3883495,.75609756,.019209858,0,1,0,0,0,1,0,,Rural,Rural,1,,.068805702,.012654237,.0017827032,.0014261627,.0054938775,8670.2314,2188.9482,8780.749,4981.8184,2548.6631,443.13727,566.84491,193.93939,4819.6079,2361.4973,3256.6846,125.13369,84.848488,259.53653,0,0,,.30441377,.11734067,.26769486,.20183568,.1986887,0,Maufacturing,1,0,0,1,1,,.92679709,.79116935,.81595641,.67676622,.086562276
101410,EUFAULA CITY,4,2012,-1.0613751,-.88009554,-.68065667,-.38071847,212,0,.5990566,.028301887,0,.3726415,.7368421,.019209858,0,1,0,0,0,1,0,,Rural,Rural,1,,.068805702,.012654237,.0017827032,.0014261627,.0054938775,8670.2314,2188.9482,8780.749,4981.8184,2548.6631,443.13727,566.84491,193.93939,4819.6079,2361.4973,3256.6846,125.13369,84.848488,259.53653,0,0,,.30441377,.11734067,.26769486,.20183568,.1986887,0,Maufacturing,1,0,0,1,1,,.92679709,.79116935,.81595641,.67676622,.086562276
101410,EUFAULA CITY,5,2012,-.88994551,-.64312476,-.58875364,-.30119187,225,.017777778,.52888888,.026666667,.0044444446,.42222223,.74545455,.019209858,0,1,0,0,0,1,0,,Rural,Rural,1,,.068805702,.012654237,.0017827032,.0014261627,.0054938775,8670.2314,2188.9482,8780.749,4981.8184,2548.6631,443.13727,566.84491,193.93939,4819.6079,2361.4973,3256.6846,125.13369,84.848488,259.53653,0,0,,.30441377,.11734067,.26769486,.20183568,.1986887,0,Maufacturing,1,0,0,1,1,,.92679709,.79116935,.81595641,.67676622,.086562276
101410,EUFAULA CITY,6,2012,-1.1051192,-.94056392,-.64549631,-.45962295,199,.010050251,.55276382,.035175879,0,.40201005,.7638191,.019209858,0,1,0,0,0,1,0,,Rural,Rural,1,,.068805702,.012654237,.0017827032,.0014261627,.0054938775,8670.2314,2188.9482,8780.749,4981.8184,2548.6631,443.13727,566.84491,193.93939,4819.6079,2361.4973,3256.6846,125.13369,84.848488,259.53653,0,0,,.30441377,.11734067,.26769486,.20183568,.1986887,0,Maufacturing,1,0,0,1,1,,.92679709,.79116935,.81595641,.67676622,.086562276
101410,EUFAULA CITY,7,2012,-1.0865803,-.91493714,-.63589066,-.45068967,203,.0049261083,.55665022,.039408866,0,.39901477,.7264151,.019209858,0,1,0,0,0,1,0,,Rural,Rural,1,,.068805702,.012654237,.0017827032,.0014261627,.0054938775,8670.2314,2188.9482,8780.749,4981.8184,2548.6631,443.13727,566.84491,193.93939,4819.6079,2361.4973,3256.6846,125.13369,84.848488,259.53653,0,0,,.30441377,.11734067,.26769486,.20183568,.1986887,0,Maufacturing,1,0,0,1,1,,.92679709,.79116935,.81595641,.67676622,.086562276
101410,EUFAULA CITY,8,2012,-1.0390995,-.84930342,-.56254113,-.47655836,201,.019900497,.56716418,.034825869,0,.37810946,.67005074,.019209858,0,1,0,0,0,1,0,,Rural,Rural,1,,.068805702,.012654237,.0017827032,.0014261627,.0054938775,8670.2314,2188.9482,8780.749,4981.8184,2548.6631,443.13727,566.84491,193.93939,4819.6079,2361.4973,3256.6846,125.13369,84.848488,259.53653,0,0,,.30441377,.11734067,.26769486,.20183568,.1986887,0,Maufacturing,1,0,0,1,1,,.92679709,.79116935,.81595641,.67676622,.086562276
101410,EUFAULA CITY,3,2013,-.73941886,-.41370291,-.58420545,-.15521345,176,.017045455,.52840906,.073863633,0,.38068181,.77528089,,0,1,0,0,0,1,1,,Rural,Rural,1,,.05890603,.012622721,.0017531557,.0014025245,.0073632537,8866.4092,2216.3394,8898.668,5160.2383,2592.9172,385.69424,588.35907,200.91164,4843.9692,2362.5525,3280.1543,116.05891,84.502106,236.32538,0,0,,.21730199,.13537073,.27245575,.18799466,.2070016,0,Maufacturing,1,0,0,1,1,,1.0682557,.96826571,.38661537,1.119962,.41801521
101410,EUFAULA CITY,4,2013,-.31220788,.16126293,-.14514147,-.16706641,208,.0048076925,.57211536,.052884616,0,.37019232,.7368421,,0,1,0,0,0,1,1,,Rural,Rural,1,,.05890603,.012622721,.0017531557,.0014025245,.0073632537,8866.4092,2216.3394,8898.668,5160.2383,2592.9172,385.69424,588.35907,200.91164,4843.9692,2362.5525,3280.1543,116.05891,84.502106,236.32538,0,0,,.21730199,.13537073,.27245575,.18799466,.2070016,0,Maufacturing,1,0,0,1,1,,1.0682557,.96826571,.38661537,1.119962,.41801521
101410,EUFAULA CITY,5,2013,-.6934309,-.35180959,-.37629139,-.31713954,212,0,.60377359,.03773585,0,.35849056,.73239434,,0,1,0,0,0,1,1,,Rural,Rural,1,,.05890603,.012622721,.0017531557,.0014025245,.0073632537,8866.4092,2216.3394,8898.668,5160.2383,2592.9172,385.69424,588.35907,200.91164,4843.9692,2362.5525,3280.1543,116.05891,84.502106,236.32538,0,0,,.21730199,.13537073,.27245575,.18799466,.2070016,0,Maufacturing,1,0,0,1,1,,1.0682557,.96826571,.38661537,1.119962,.41801521
101410,EUFAULA CITY,6,2013,-1.3211098,-1.196577,-.70291847,-.61819124,223,.017937221,.53363228,.031390134,.0044843052,.41255605,.75117373,,0,1,0,0,0,1,1,,Rural,Rural,1,,.05890603,.012622721,.0017531557,.0014025245,.0073632537,8866.4092,2216.3394,8898.668,5160.2383,2592.9172,385.69424,588.35907,200.91164,4843.9692,2362.5525,3280.1543,116.05891,84.502106,236.32538,0,0,,.21730199,.13537073,.27245575,.18799466,.2070016,0,Maufacturing,1,0,0,1,1,,1.0682557,.96826571,.38661537,1.119962,.41801521
101410,EUFAULA CITY,7,2013,-.8468914,-.55834579,-.43840981,-.40848157,208,.014423077,.58173078,.033653848,0,.37019232,.76142132,,0,1,0,0,0,1,1,,Rural,Rural,1,,.05890603,.012622721,.0017531557,.0014025245,.0073632537,8866.4092,2216.3394,8898.668,5160.2383,2592.9172,385.69424,588.35907,200.91164,4843.9692,2362.5525,3280.1543,116.05891,84.502106,236.32538,0,0,,.21730199,.13537073,.27245575,.18799466,.2070016,0,Maufacturing,1,0,0,1,1,,1.0682557,.96826571,.38661537,1.119962,.41801521
